figure,panel,series,seed,x,value,detail
3,B,aligned,706,13,0.46107612930713815,seed mean across valid load-memory diagonal
3,B,aligned,706,14,0.4249760066361531,seed mean across valid load-memory diagonal
3,B,aligned,706,15,0.42182215663294,seed mean across valid load-memory diagonal
3,B,aligned,706,16,0.3926767525686459,seed mean across valid load-memory diagonal
3,B,aligned,706,17,0.3230412971488265,seed mean across valid load-memory diagonal
3,B,aligned,706,18,0.305645699657145,seed mean across valid load-memory diagonal
3,B,aligned,706,19,0.33076940513238673,seed mean across valid load-memory diagonal
3,B,aligned,706,20,0.24985040184110402,seed mean across valid load-memory diagonal
3,B,aligned,706,21,0.2442755175706668,seed mean across valid load-memory diagonal
3,B,aligned,706,22,0.278045133246403,seed mean across valid load-memory diagonal
3,B,aligned,706,23,0.2340342777000891,seed mean across valid load-memory diagonal
3,B,aligned,706,24,0.24116795675622094,seed mean across valid load-memory diagonal
3,B,aligned,706,25,0.22247293655361447,seed mean across valid load-memory diagonal
3,B,aligned,706,26,0.18084372580051422,seed mean across valid load-memory diagonal
3,B,aligned,706,27,0.11709088019349358,seed mean across valid load-memory diagonal
3,B,aligned,706,28,0.19339709053747356,seed mean across valid load-memory diagonal
3,B,aligned,706,29,0.22282379829595167,seed mean across valid load-memory diagonal
3,B,aligned,706,30,0.18922903289397558,seed mean across valid load-memory diagonal
3,B,aligned,706,31,0.1914101648947288,seed mean across valid load-memory diagonal
3,B,aligned,706,32,0.19769300759903022,seed mean across valid load-memory diagonal
3,B,aligned,706,33,0.200394956877938,seed mean across valid load-memory diagonal
3,B,aligned,706,34,0.17274833269990408,seed mean across valid load-memory diagonal
3,B,aligned,706,35,0.1485883828997612,seed mean across valid load-memory diagonal
3,B,aligned,706,36,0.12475601552675168,seed mean across valid load-memory diagonal
3,B,aligned,706,37,0.15471536795730176,seed mean across valid load-memory diagonal
3,B,aligned,706,38,0.1389889574017037,seed mean across valid load-memory diagonal
3,B,aligned,706,39,0.17804767652636483,seed mean across valid load-memory diagonal
3,B,aligned,706,40,0.2074858870357275,seed mean across valid load-memory diagonal
3,B,aligned,706,41,0.21435193874334035,seed mean across valid load-memory diagonal
3,B,aligned,706,42,0.1998578825344642,seed mean across valid load-memory diagonal
3,B,aligned,706,43,0.1657524597557152,seed mean across valid load-memory diagonal
3,B,aligned,706,44,0.15969626093283296,seed mean across valid load-memory diagonal
3,B,aligned,706,45,0.11260932485262552,seed mean across valid load-memory diagonal
3,B,aligned,706,46,0.1776823981532029,seed mean across valid load-memory diagonal
3,B,aligned,706,47,0.22210837270204836,seed mean across valid load-memory diagonal
3,B,aligned,706,48,0.15347824804484844,seed mean across valid load-memory diagonal
3,B,aligned,706,49,0.1447761505842209,seed mean across valid load-memory diagonal
3,B,aligned,706,50,0.27191971987485886,seed mean across valid load-memory diagonal
3,B,aligned,706,51,0.18862729022900263,seed mean across valid load-memory diagonal
3,B,aligned,706,52,0.1493611866608262,seed mean across valid load-memory diagonal
3,B,aligned,706,53,0.10331227949687413,seed mean across valid load-memory diagonal
3,B,aligned,706,54,0.14788270990053812,seed mean across valid load-memory diagonal
3,B,aligned,706,55,0.19397277683019637,seed mean across valid load-memory diagonal
3,B,aligned,706,56,0.10151838883757591,seed mean across valid load-memory diagonal
3,B,aligned,706,57,0.040821110208829246,seed mean across valid load-memory diagonal
3,B,aligned,706,58,0.22951136529445648,seed mean across valid load-memory diagonal
3,B,aligned,706,59,0.11176103353500366,seed mean across valid load-memory diagonal
3,C,aligned,706,60,10.0,threshold=0.77777778
3,B,aligned,707,0,0.9547209372123082,seed mean across valid load-memory diagonal
3,B,aligned,707,1,0.9283633525088683,seed mean across valid load-memory diagonal
3,B,aligned,707,2,0.9056809256816732,seed mean across valid load-memory diagonal
3,B,aligned,707,3,0.89966580010297,seed mean across valid load-memory diagonal
3,B,aligned,707,4,0.8787749909928867,seed mean across valid load-memory diagonal
3,B,aligned,707,5,0.8661579738963734,seed mean across valid load-memory diagonal
3,B,aligned,707,6,0.794065198412648,seed mean across valid load-memory diagonal
3,B,aligned,707,7,0.7440411802732719,seed mean across valid load-memory diagonal
3,B,aligned,707,8,0.6838856886427563,seed mean across valid load-memory diagonal
3,B,aligned,707,9,0.644863969628133,seed mean across valid load-memory diagonal
3,B,aligned,707,10,0.5775437664985656,seed mean across valid load-memory diagonal
3,B,aligned,707,11,0.5046580584377659,seed mean across valid load-memory diagonal
3,B,aligned,707,12,0.5007200532903274,seed mean across valid load-memory diagonal
3,B,aligned,707,13,0.4202115223445791,seed mean across valid load-memory diagonal
3,B,aligned,707,14,0.37311840316523676,seed mean across valid load-memory diagonal
3,B,aligned,707,15,0.30723817505770257,seed mean across valid load-memory diagonal
3,B,aligned,707,16,0.3040607962757349,seed mean across valid load-memory diagonal
3,B,aligned,707,17,0.26974959983382113,seed mean across valid load-memory diagonal
3,B,aligned,707,18,0.3139237961953595,seed mean across valid load-memory diagonal
3,B,aligned,707,19,0.22704319819444563,seed mean across valid load-memory diagonal
3,B,aligned,707,20,0.21318867384688928,seed mean across valid load-memory diagonal
3,B,aligned,707,21,0.2069458465736646,seed mean across valid load-memory diagonal
3,B,aligned,707,22,0.17372898679030568,seed mean across valid load-memory diagonal
3,B,aligned,707,23,0.23087913915514946,seed mean across valid load-memory diagonal
3,B,aligned,707,24,0.20721030920524047,seed mean across valid load-memory diagonal
3,B,aligned,707,25,0.23692595745835984,seed mean across valid load-memory diagonal
3,B,aligned,707,26,0.18890095436397722,seed mean across valid load-memory diagonal
3,B,aligned,707,27,0.17761250585317612,seed mean across valid load-memory diagonal
3,B,aligned,707,28,0.19042453006841242,seed mean across valid load-memory diagonal
3,B,aligned,707,29,0.15964345832265192,seed mean across valid load-memory diagonal
3,B,aligned,707,30,0.1773991342013081,seed mean across valid load-memory diagonal
3,B,aligned,707,31,0.15073078613856744,seed mean across valid load-memory diagonal
3,B,aligned,707,32,0.1513523446129901,seed mean across valid load-memory diagonal
3,B,aligned,707,33,0.1325778635563674,seed mean across valid load-memory diagonal
3,B,aligned,707,34,0.17339503535857567,seed mean across valid load-memory diagonal
3,B,aligned,707,35,0.1283034785091877,seed mean across valid load-memory diagonal
3,B,aligned,707,36,0.11241810023784637,seed mean across valid load-memory diagonal
3,B,aligned,707,37,0.14051021797501523,seed mean across valid load-memory diagonal
3,B,aligned,707,38,0.16511897336352954,seed mean across valid load-memory diagonal
3,B,aligned,707,39,0.15491270096529097,seed mean across valid load-memory diagonal
3,B,aligned,707,40,0.17581396382302045,seed mean across valid load-memory diagonal
3,B,aligned,707,41,0.12050064113971434,seed mean across valid load-memory diagonal
3,B,aligned,707,42,0.14842782666285834,seed mean across valid load-memory diagonal
3,B,aligned,707,43,0.12165081018910688,seed mean across valid load-memory diagonal
3,B,aligned,707,44,0.10512354364618659,seed mean across valid load-memory diagonal
3,B,aligned,707,45,0.1215242624282837,seed mean across valid load-memory diagonal
3,B,aligned,707,46,0.07298417349479028,seed mean across valid load-memory diagonal
3,B,aligned,707,47,0.160129547978823,seed mean across valid load-memory diagonal
3,B,aligned,707,48,0.2615736611187458,seed mean across valid load-memory diagonal
3,B,aligned,707,49,0.21162845600735058,seed mean across valid load-memory diagonal
3,B,aligned,707,50,0.17704730853438377,seed mean across valid load-memory diagonal
3,B,aligned,707,51,0.1149015443192588,seed mean across valid load-memory diagonal
3,B,aligned,707,52,0.1422302182763815,seed mean across valid load-memory diagonal
3,B,aligned,707,53,0.15050098512853896,seed mean across valid load-memory diagonal
3,B,aligned,707,54,0.11711003879706065,seed mean across valid load-memory diagonal
3,B,aligned,707,55,0.16051999777555465,seed mean across valid load-memory diagonal
3,B,aligned,707,56,0.11643389612436295,seed mean across valid load-memory diagonal
3,B,aligned,707,57,0.03948509693145752,seed mean across valid load-memory diagonal
3,B,aligned,707,58,0.00010715052485466003,seed mean across valid load-memory diagonal
3,B,aligned,707,59,0.11307109892368317,seed mean across valid load-memory diagonal
3,C,aligned,707,60,11.0,threshold=0.77777778
3,B,aligned,708,0,0.9399088988701503,seed mean across valid load-memory diagonal
3,B,aligned,708,1,0.9135808247630879,seed mean across valid load-memory diagonal
3,B,aligned,708,2,0.8930343245637828,seed mean across valid load-memory diagonal
3,B,aligned,708,3,0.8877554661349246,seed mean across valid load-memory diagonal
3,B,aligned,708,4,0.8544949937079634,seed mean across valid load-memory diagonal
3,B,aligned,708,5,0.8477112520824779,seed mean across valid load-memory diagonal
3,B,aligned,708,6,0.8141628045726705,seed mean across valid load-memory diagonal
3,B,aligned,708,7,0.7581993622599907,seed mean across valid load-memory diagonal
3,B,aligned,708,8,0.7161874931592208,seed mean across valid load-memory diagonal
3,B,aligned,708,9,0.6554101880858926,seed mean across valid load-memory diagonal
3,B,aligned,708,10,0.6287858657538891,seed mean across valid load-memory diagonal
3,B,aligned,708,11,0.5282270754782521,seed mean across valid load-memory diagonal
3,B,aligned,708,12,0.4875600280550619,seed mean across valid load-memory diagonal
3,B,aligned,708,13,0.45631910511787904,seed mean across valid load-memory diagonal
3,B,aligned,708,14,0.3923879136412364,seed mean across valid load-memory diagonal
3,B,aligned,708,15,0.37271449383762145,seed mean across valid load-memory diagonal
3,B,aligned,708,16,0.33728501556271856,seed mean across valid load-memory diagonal
3,B,aligned,708,17,0.3136414478338042,seed mean across valid load-memory diagonal
3,B,aligned,708,18,0.2714064037870793,seed mean across valid load-memory diagonal
3,B,aligned,708,19,0.2656020605709495,seed mean across valid load-memory diagonal
3,B,aligned,708,20,0.2704764211550355,seed mean across valid load-memory diagonal
3,B,aligned,708,21,0.26785703079822737,seed mean across valid load-memory diagonal
3,B,aligned,708,22,0.23655397817492485,seed mean across valid load-memory diagonal
3,B,aligned,708,23,0.24716089907530192,seed mean across valid load-memory diagonal
3,B,aligned,708,24,0.17969691877563795,seed mean across valid load-memory diagonal
3,B,aligned,708,25,0.18207701061453138,seed mean across valid load-memory diagonal
3,B,aligned,708,26,0.18230933170108235,seed mean across valid load-memory diagonal
3,B,aligned,708,27,0.13094152476299892,seed mean across valid load-memory diagonal
3,B,aligned,708,28,0.1646965565159917,seed mean across valid load-memory diagonal
3,B,aligned,708,29,0.19396700013068416,seed mean across valid load-memory diagonal
3,B,aligned,708,30,0.16445789970457553,seed mean across valid load-memory diagonal
3,B,aligned,708,31,0.1456212063544783,seed mean across valid load-memory diagonal
3,B,aligned,708,32,0.17031355308634893,seed mean across valid load-memory diagonal
3,B,aligned,708,33,0.17789352078128745,seed mean across valid load-memory diagonal
3,B,aligned,708,34,0.1541036688364469,seed mean across valid load-memory diagonal
3,B,aligned,708,35,0.21956819497048854,seed mean across valid load-memory diagonal
3,B,aligned,708,36,0.18993683609490594,seed mean across valid load-memory diagonal
3,B,aligned,708,37,0.2104983224493006,seed mean across valid load-memory diagonal
3,B,aligned,708,38,0.17117632671513341,seed mean across valid load-memory diagonal
3,B,aligned,708,39,0.12172669810908181,seed mean across valid load-memory diagonal
3,B,aligned,708,40,0.10222667530179023,seed mean across valid load-memory diagonal
3,B,aligned,708,41,0.12784946592230545,seed mean across valid load-memory diagonal
3,B,aligned,708,42,0.09242984693911341,seed mean across valid load-memory diagonal
3,B,aligned,708,43,0.1524064939688234,seed mean across valid load-memory diagonal
3,B,aligned,708,44,0.15069073112681508,seed mean across valid load-memory diagonal
3,B,aligned,708,45,0.10104320819179217,seed mean across valid load-memory diagonal
3,B,aligned,708,46,0.1778054769550051,seed mean across valid load-memory diagonal
3,B,aligned,708,47,0.047753680210847124,seed mean across valid load-memory diagonal
3,B,aligned,708,48,0.07589408569037914,seed mean across valid load-memory diagonal
3,B,aligned,708,49,0.1257503337480805,seed mean across valid load-memory diagonal
3,B,aligned,708,50,0.08508969768881798,seed mean across valid load-memory diagonal
3,B,aligned,708,51,0.08757906158765157,seed mean across valid load-memory diagonal
3,B,aligned,708,52,0.1721420008689165,seed mean across valid load-memory diagonal
3,B,aligned,708,53,0.1749606111219951,seed mean across valid load-memory diagonal
3,B,aligned,708,54,0.11342275391022365,seed mean across valid load-memory diagonal
3,B,aligned,708,55,0.15530976206064223,seed mean across valid load-memory diagonal
